x	N1	N2	N8	N14	N20	N26	N32	N38	N44	N50	N56	N62	N68	N74	N80	N86	N92	N98	N104	N110	N116	N122	N128	N134	N140	N146
7.84	0.000100254	0.000100245	0.000100276	0.00010029	9.81266e-05	9.02611e-05	7.64309e-05	6.00746e-05	4.48071e-05	3.2383e-05	2.30034e-05	1.6192e-05	1.13406e-05	7.9175e-06	5.51292e-06	3.8273e-06	2.64678e-06	1.82033e-06	1.24184e-06	8.36933e-07	5.53524e-07	3.55154e-07	2.16304e-07	1.19113e-07	5.10812e-08	2.30688e-08
8.21951	0.000100394	0.000100377	0.00010042	0.000100391	9.7939e-05	8.96124e-05	7.54565e-05	5.90509e-05	4.39214e-05	3.16932e-05	2.24949e-05	1.58275e-05	1.10831e-05	7.73693e-06	5.38693e-06	3.73976e-06	2.58621e-06	1.77866e-06	1.21341e-06	8.17774e-07	5.40853e-07	3.47024e-07	2.11352e-07	1.16386e-07	4.99119e-08	2.25407e-08
8.61531	0.000100536	0.000100512	0.000100568	0.000100485	9.77262e-05	8.89389e-05	7.44754e-05	5.80371e-05	4.30522e-05	3.10196e-05	2.19995e-05	1.54729e-05	1.08327e-05	7.56143e-06	5.26451e-06	3.65469e-06	2.52736e-06	1.73818e-06	1.18579e-06	7.99158e-07	5.28541e-07	3.39124e-07	2.06541e-07	1.13737e-07	4.87757e-08	2.20276e-08
9.02811	0.000100681	0.000100649	0.000100718	0.000100571	9.74877e-05	8.82412e-05	7.34887e-05	5.70336e-05	4.21994e-05	3.03617e-05	2.1517e-05	1.51279e-05	1.05892e-05	7.3908e-06	5.14549e-06	3.57199e-06	2.47015e-06	1.69883e-06	1.15894e-06	7.81063e-07	5.16573e-07	3.31446e-07	2.01864e-07	1.11161e-07	4.76713e-08	2.15289e-08
9.45863	0.000100829	0.000100789	0.000100871	0.000100648	9.7223e-05	8.75203e-05	7.24973e-05	5.60407e-05	4.13628e-05	2.97192e-05	2.10467e-05	1.4792e-05	1.03523e-05	7.22484e-06	5.02975e-06	3.49158e-06	2.41452e-06	1.66056e-06	1.13284e-06	7.63469e-07	5.04937e-07	3.23979e-07	1.97317e-07	1.08657e-07	4.65975e-08	2.10439e-08
9.90763	0.000100978	0.000100932	0.000101026	0.000100714	9.69316e-05	8.67771e-05	7.15025e-05	5.50588e-05	4.0542e-05	2.90915e-05	2.05883e-05	1.4465e-05	1.01217e-05	7.06338e-06	4.91716e-06	3.41336e-06	2.36041e-06	1.62334e-06	1.10744e-06	7.46355e-07	4.93618e-07	3.16717e-07	1.92894e-07	1.06221e-07	4.55529e-08	2.05722e-08
10.3759	0.000101129	0.000101079	0.000101184	0.000100768	9.66133e-05	8.60126e-05	7.05051e-05	5.40881e-05	3.97369e-05	2.84783e-05	2.01414e-05	1.41465e-05	9.8973e-06	6.90625e-06	4.80759e-06	3.33725e-06	2.30776e-06	1.58713e-06	1.08274e-06	7.29703e-07	4.82605e-07	3.09651e-07	1.8859e-07	1.03852e-07	4.45366e-08	2.01132e-08
10.8643	0.000101282	0.000101229	0.000101343	0.000100809	9.62678e-05	8.52278e-05	6.95061e-05	5.3129e-05	3.89472e-05	2.78792e-05	1.97056e-05	1.38362e-05	9.67878e-06	6.75328e-06	4.70095e-06	3.26317e-06	2.25651e-06	1.55188e-06	1.05869e-06	7.13496e-07	4.71886e-07	3.02773e-07	1.84401e-07	1.01545e-07	4.35474e-08	1.96664e-08
11.3736	0.000101436	0.000101382	0.000101504	0.000100835	9.5895e-05	8.44238e-05	6.85064e-05	5.21817e-05	3.81727e-05	2.72938e-05	1.92806e-05	1.35338e-05	9.46594e-06	6.60432e-06	4.59711e-06	3.19104e-06	2.20662e-06	1.51756e-06	1.03528e-06	6.97717e-07	4.6145e-07	2.96077e-07	1.80323e-07	9.92993e-08	4.25844e-08	1.92315e-08
11.9048	0.000101591	0.000101539	0.000101666	0.000100847	9.54947e-05	8.36016e-05	6.75069e-05	5.12463e-05	3.74131e-05	2.67217e-05	1.8866e-05	1.32392e-05	9.25859e-06	6.45924e-06	4.49598e-06	3.1208e-06	2.15803e-06	1.48414e-06	1.01248e-06	6.82351e-07	4.51287e-07	2.89557e-07	1.76352e-07	9.71124e-08	4.16465e-08	1.8808e-08
12.4589	0.000101748	0.0001017	0.000101829	0.000100841	9.50671e-05	8.27622e-05	6.65084e-05	5.0323e-05	3.66682e-05	2.61625e-05	1.84615e-05	1.29519e-05	9.05653e-06	6.31788e-06	4.39746e-06	3.05237e-06	2.1107e-06	1.45159e-06	9.90267e-07	6.67382e-07	4.41388e-07	2.83205e-07	1.72484e-07	9.49821e-08	4.0733e-08	1.83954e-08
13.0367	0.000101907	0.000101866	0.000101992	0.000100818	9.46121e-05	8.19068e-05	6.55117e-05	4.94119e-05	3.59378e-05	2.5616e-05	1.80667e-05	1.26718e-05	8.85958e-06	6.18013e-06	4.30146e-06	2.98569e-06	2.06459e-06	1.41987e-06	9.68627e-07	6.52798e-07	4.31742e-07	2.77016e-07	1.68714e-07	9.29065e-08	3.98428e-08	1.79934e-08
13.6393	0.000102066	0.000102036	0.000102154	0.000100776	9.41299e-05	8.10365e-05	6.45176e-05	4.85131e-05	3.52215e-05	2.50817e-05	1.76814e-05	1.23986e-05	8.66756e-06	6.04585e-06	4.20789e-06	2.92071e-06	2.01964e-06	1.38895e-06	9.47536e-07	6.38584e-07	4.22341e-07	2.70984e-07	1.65041e-07	9.08835e-08	3.89753e-08	1.76016e-08
14.2678	0.000102228	0.00010221	0.000102314	0.000100713	9.36207e-05	8.01523e-05	6.35268e-05	4.76268e-05	3.45191e-05	2.45593e-05	1.73052e-05	1.2132e-05	8.48031e-06	5.91493e-06	4.11667e-06	2.85736e-06	1.97582e-06	1.35882e-06	9.26975e-07	6.24727e-07	4.13176e-07	2.65104e-07	1.61459e-07	8.89114e-08	3.81295e-08	1.72197e-08
14.9232	0.000102391	0.000102389	0.000102473	0.00010063	9.30848e-05	7.92554e-05	6.254e-05	4.6753e-05	3.38304e-05	2.40486e-05	1.69379e-05	1.1872e-05	8.29767e-06	5.78725e-06	4.02771e-06	2.79558e-06	1.93309e-06	1.32943e-06	9.06926e-07	6.11215e-07	4.0424e-07	2.5937e-07	1.57967e-07	8.69884e-08	3.73049e-08	1.68473e-08
15.6068	0.000102556	0.000102573	0.000102629	0.000100525	9.25226e-05	7.83467e-05	6.15578e-05	4.58917e-05	3.31552e-05	2.35491e-05	1.65792e-05	1.16182e-05	8.11949e-06	5.6627e-06	3.94094e-06	2.73533e-06	1.89142e-06	1.30077e-06	8.87372e-07	5.98037e-07	3.95524e-07	2.53778e-07	1.54561e-07	8.51129e-08	3.65006e-08	1.6484e-08
16.3198	0.000102724	0.000102762	0.000102781	0.000100396	9.19343e-05	7.74275e-05	6.05809e-05	4.5043e-05	3.24931e-05	2.30606e-05	1.62289e-05	1.13705e-05	7.94561e-06	5.54119e-06	3.85629e-06	2.67655e-06	1.85077e-06	1.27281e-06	8.68297e-07	5.85181e-07	3.87022e-07	2.48322e-07	1.51239e-07	8.32832e-08	3.57159e-08	1.61297e-08
17.0633	0.000102895	0.000102955	0.000102928	0.000100244	9.13206e-05	7.64987e-05	5.96098e-05	4.42069e-05	3.1844e-05	2.25829e-05	1.58867e-05	1.11286e-05	7.77592e-06	5.42261e-06	3.77369e-06	2.61919e-06	1.8111e-06	1.24552e-06	8.49685e-07	5.72637e-07	3.78726e-07	2.42999e-07	1.47997e-07	8.1498e-08	3.49503e-08	1.57839e-08
17.8388	0.000103069	0.000103153	0.00010307	0.000100067	9.06818e-05	7.55612e-05	5.8645e-05	4.33834e-05	3.12075e-05	2.21156e-05	1.55523e-05	1.08925e-05	7.61026e-06	5.30687e-06	3.69307e-06	2.56321e-06	1.77238e-06	1.2189e-06	8.3152e-07	5.60395e-07	3.70629e-07	2.37805e-07	1.44833e-07	7.97557e-08	3.42032e-08	1.54465e-08
18.6476	0.000103248	0.000103356	0.000103204	9.98647e-05	9.00187e-05	7.46162e-05	5.76872e-05	4.25725e-05	3.05835e-05	2.16585e-05	1.52256e-05	1.06619e-05	7.44852e-06	5.19388e-06	3.61438e-06	2.50857e-06	1.73459e-06	1.19291e-06	8.13789e-07	5.48445e-07	3.62726e-07	2.32734e-07	1.41745e-07	7.80551e-08	3.34738e-08	1.51171e-08
19.4911	0.000103431	0.000103563	0.000103331	9.96365e-05	8.93318e-05	7.36646e-05	5.67367e-05	4.17742e-05	2.99718e-05	2.12113e-05	1.49063e-05	1.04366e-05	7.29058e-06	5.08356e-06	3.53754e-06	2.45523e-06	1.6977e-06	1.16753e-06	7.96479e-07	5.36779e-07	3.5501e-07	2.27783e-07	1.3873e-07	7.63947e-08	3.27618e-08	1.47956e-08
20.3708	0.000103619	0.000103775	0.000103448	9.93816e-05	8.86218e-05	7.27072e-05	5.57939e-05	4.09884e-05	2.93721e-05	2.07738e-05	1.45943e-05	1.02165e-05	7.13633e-06	4.97582e-06	3.46251e-06	2.40314e-06	1.66168e-06	1.14276e-06	7.79576e-07	5.25388e-07	3.47476e-07	2.22949e-07	1.35786e-07	7.47735e-08	3.20665e-08	1.44816e-08
21.2882	0.000103813	0.00010399	0.000103554	9.90998e-05	8.78895e-05	7.17451e-05	5.48593e-05	4.02151e-05	2.87842e-05	2.03457e-05	1.42892e-05	1.00015e-05	6.98565e-06	4.8706e-06	3.38924e-06	2.35226e-06	1.62649e-06	1.11856e-06	7.63069e-07	5.14263e-07	3.40119e-07	2.18228e-07	1.3291e-07	7.31902e-08	3.13876e-08	1.41749e-08
22.2451	0.000104014	0.00010421	0.000103649	9.87905e-05	8.71356e-05	7.0779e-05	5.39331e-05	3.94543e-05	2.82078e-05	1.99268e-05	1.3991e-05	9.79146e-06	6.83845e-06	4.76781e-06	3.31767e-06	2.30257e-06	1.59213e-06	1.09492e-06	7.46946e-07	5.03397e-07	3.32932e-07	2.13617e-07	1.30102e-07	7.16438e-08	3.07243e-08	1.38754e-08
23.243	0.000104223	0.000104432	0.000103731	9.84535e-05	8.6361e-05	6.98098e-05	5.30158e-05	3.87058e-05	2.76428e-05	1.95169e-05	1.36995e-05	9.58614e-06	6.69463e-06	4.66739e-06	3.24774e-06	2.25403e-06	1.55856e-06	1.07184e-06	7.31195e-07	4.92781e-07	3.25911e-07	2.09113e-07	1.27359e-07	7.0133e-08	3.00765e-08	1.35828e-08
24.2838	0.000104439	0.000104658	0.000103797	9.80886e-05	8.55666e-05	6.88383e-05	5.21075e-05	3.79695e-05	2.7089e-05	1.91158e-05	1.34144e-05	9.38546e-06	6.55408e-06	4.56927e-06	3.17942e-06	2.2066e-06	1.52576e-06	1.04928e-06	7.15806e-07	4.8241e-07	3.19052e-07	2.04712e-07	1.24678e-07	6.86569e-08	2.94435e-08	1.3297e-08
25.3693	0.000104664	0.000104885	0.000103848	9.76955e-05	8.47532e-05	6.78654e-05	5.12085e-05	3.72454e-05	2.6546e-05	1.87232e-05	1.31356e-05	9.18929e-06	6.41671e-06	4.47338e-06	3.11266e-06	2.16025e-06	1.49371e-06	1.02724e-06	7.00768e-07	4.72275e-07	3.12349e-07	2.00411e-07	1.22059e-07	6.72146e-08	2.88249e-08	1.30176e-08
26.5014	0.000104899	0.000105114	0.000103882	9.72742e-05	8.39218e-05	6.68917e-05	5.03191e-05	3.65333e-05	2.60138e-05	1.83389e-05	1.2863e-05	8.99751e-06	6.28244e-06	4.37966e-06	3.04741e-06	2.11495e-06	1.46238e-06	1.00569e-06	6.86071e-07	4.6237e-07	3.05798e-07	1.96208e-07	1.19499e-07	6.58049e-08	2.82204e-08	1.27446e-08
27.682	0.000105143	0.000105345	0.000103897	9.68246e-05	8.30734e-05	6.5918e-05	4.94394e-05	3.58331e-05	2.5492e-05	1.79628e-05	1.25963e-05	8.80998e-06	6.15117e-06	4.28804e-06	2.98362e-06	2.07067e-06	1.43176e-06	9.84633e-07	6.71705e-07	4.52688e-07	2.99395e-07	1.92099e-07	1.16997e-07	6.4427e-08	2.76295e-08	1.24777e-08
28.9134	0.000105397	0.000105575	0.000103892	9.63468e-05	8.22089e-05	6.49451e-05	4.85696e-05	3.51446e-05	2.49804e-05	1.75945e-05	1.23354e-05	8.62659e-06	6.02283e-06	4.19847e-06	2.92126e-06	2.02738e-06	1.40183e-06	9.64046e-07	6.5766e-07	4.43223e-07	2.93135e-07	1.88083e-07	1.1455e-07	6.30799e-08	2.70518e-08	1.22169e-08
30.1976	0.000105662	0.000105805	0.000103865	9.58409e-05	8.13293e-05	6.39735e-05	4.77098e-05	3.44678e-05	2.44789e-05	1.7234e-05	1.20801e-05	8.44722e-06	5.89731e-06	4.11088e-06	2.86029e-06	1.98506e-06	1.37256e-06	9.43917e-07	6.43928e-07	4.33969e-07	2.87014e-07	1.84155e-07	1.12159e-07	6.17628e-08	2.64869e-08	1.19618e-08
31.5369	0.000105936	0.000106033	0.000103816	9.5307e-05	8.04356e-05	6.30039e-05	4.68602e-05	3.38024e-05	2.39871e-05	1.6881e-05	1.18303e-05	8.27176e-06	5.77455e-06	4.02521e-06	2.80066e-06	1.94366e-06	1.34393e-06	9.24231e-07	6.30498e-07	4.24918e-07	2.81028e-07	1.80315e-07	1.09819e-07	6.04747e-08	2.59345e-08	1.17123e-08
32.9338	0.000106221	0.000106258	0.000103742	9.47453e-05	7.95289e-05	6.20371e-05	4.60209e-05	3.31484e-05	2.35049e-05	1.65353e-05	1.15859e-05	8.1001e-06	5.65446e-06	3.94142e-06	2.74233e-06	1.90318e-06	1.31594e-06	9.04977e-07	6.17363e-07	4.16065e-07	2.75174e-07	1.76558e-07	1.07532e-07	5.92148e-08	2.53942e-08	1.14683e-08
34.3906	0.000106515	0.000106479	0.000103643	9.41562e-05	7.86101e-05	6.10735e-05	4.51919e-05	3.25054e-05	2.30322e-05	1.61968e-05	1.13466e-05	7.93212e-06	5.53697e-06	3.85945e-06	2.68527e-06	1.86357e-06	1.28855e-06	8.86141e-07	6.04514e-07	4.07406e-07	2.69446e-07	1.72883e-07	1.05293e-07	5.79824e-08	2.48657e-08	1.12296e-08
35.9099	0.000106819	0.000106695	0.000103517	9.35398e-05	7.76802e-05	6.01138e-05	4.43733e-05	3.18735e-05	2.25685e-05	1.58652e-05	1.11124e-05	7.76773e-06	5.422e-06	3.77924e-06	2.62944e-06	1.82482e-06	1.26175e-06	8.67712e-07	5.91941e-07	3.98933e-07	2.63843e-07	1.69288e-07	1.03104e-07	5.67765e-08	2.43486e-08	1.09961e-08
37.4945	0.00010713	0.000106905	0.000103364	9.28966e-05	7.67402e-05	5.91584e-05	4.35653e-05	3.12524e-05	2.21139e-05	1.55403e-05	1.08831e-05	7.60683e-06	5.30949e-06	3.70075e-06	2.57481e-06	1.7869e-06	1.23553e-06	8.49678e-07	5.79639e-07	3.90642e-07	2.58359e-07	1.6577e-07	1.00961e-07	5.55965e-08	2.38425e-08	1.07675e-08
39.1471	0.000107449	0.000107107	0.000103182	9.2227e-05	7.57909e-05	5.8208e-05	4.27678e-05	3.0642e-05	2.1668e-05	1.52221e-05	1.06585e-05	7.44932e-06	5.19936e-06	3.62393e-06	2.52134e-06	1.74978e-06	1.20987e-06	8.32028e-07	5.67598e-07	3.82527e-07	2.52992e-07	1.62326e-07	9.88636e-08	5.44417e-08	2.33473e-08	1.05439e-08
40.8707	0.000107774	0.000107299	0.000102971	9.15314e-05	7.48334e-05	5.7263e-05	4.19809e-05	3.00422e-05	2.12307e-05	1.49103e-05	1.04386e-05	7.2951e-06	5.09154e-06	3.54873e-06	2.469e-06	1.71345e-06	1.18474e-06	8.14752e-07	5.55813e-07	3.74584e-07	2.47739e-07	1.58956e-07	9.68108e-08	5.33112e-08	2.28625e-08	1.03249e-08
42.6683	0.000108103	0.00010748	0.000102728	9.08103e-05	7.38684e-05	5.63239e-05	4.12047e-05	2.94527e-05	2.08018e-05	1.46048e-05	1.02233e-05	7.1441e-06	4.98599e-06	3.4751e-06	2.41776e-06	1.67789e-06	1.16015e-06	7.97839e-07	5.44275e-07	3.66808e-07	2.42597e-07	1.55656e-07	9.48012e-08	5.22046e-08	2.23879e-08	1.01106e-08
44.543	0.000108434	0.000107648	0.000102455	9.00642e-05	7.28968e-05	5.5391e-05	4.04391e-05	2.88734e-05	2.03811e-05	1.43054e-05	1.00123e-05	6.99623e-06	4.88263e-06	3.40301e-06	2.36759e-06	1.64306e-06	1.13607e-06	7.8128e-07	5.32978e-07	3.59195e-07	2.37561e-07	1.52425e-07	9.28335e-08	5.1121e-08	2.19232e-08	9.90075e-09
46.4982	0.000108766	0.000107801	0.000102149	8.92938e-05	7.19195e-05	5.44647e-05	3.96841e-05	2.83042e-05	1.99684e-05	1.4012e-05	9.80568e-06	6.85141e-06	4.78142e-06	3.33242e-06	2.31846e-06	1.60897e-06	1.1125e-06	7.65065e-07	5.21916e-07	3.5174e-07	2.32631e-07	1.49262e-07	9.09069e-08	5.00601e-08	2.14682e-08	9.69527e-09
48.5373	0.000109095	0.000107937	0.000101811	8.84996e-05	7.09372e-05	5.35454e-05	3.89397e-05	2.77449e-05	1.95637e-05	1.37244e-05	9.60324e-06	6.70955e-06	4.68229e-06	3.26329e-06	2.27035e-06	1.57557e-06	1.0894e-06	7.49185e-07	5.11083e-07	3.44439e-07	2.27802e-07	1.46164e-07	8.902e-08	4.9021e-08	2.10226e-08	9.49404e-09
50.664	0.000109419	0.000108055	0.00010144	8.76823e-05	6.99507e-05	5.26334e-05	3.8206e-05	2.71953e-05	1.91666e-05	1.34426e-05	9.40489e-06	6.57059e-06	4.58519e-06	3.19558e-06	2.22323e-06	1.54287e-06	1.06679e-06	7.33632e-07	5.00473e-07	3.37289e-07	2.23073e-07	1.43129e-07	8.7172e-08	4.80034e-08	2.05862e-08	9.29695e-09
52.882	0.000109735	0.000108151	0.000101035	8.68427e-05	6.89606e-05	5.17289e-05	3.74828e-05	2.66554e-05	1.87771e-05	1.31663e-05	9.21054e-06	6.43445e-06	4.49007e-06	3.12925e-06	2.17707e-06	1.51083e-06	1.04464e-06	7.18397e-07	4.9008e-07	3.30285e-07	2.18441e-07	1.40157e-07	8.53617e-08	4.70065e-08	2.01587e-08	9.10388e-09
55.1953	0.000110039	0.000108224	0.000100597	8.59814e-05	6.79676e-05	5.08322e-05	3.677e-05	2.61249e-05	1.8395e-05	1.28954e-05	9.02007e-06	6.30106e-06	4.39688e-06	3.06426e-06	2.13185e-06	1.47944e-06	1.02293e-06	7.03472e-07	4.79899e-07	3.23423e-07	2.13903e-07	1.37245e-07	8.35883e-08	4.603e-08	1.97399e-08	8.91475e-09
57.6078	0.000110329	0.000108272	0.000100124	8.50992e-05	6.69724e-05	4.99434e-05	3.60676e-05	2.56036e-05	1.802e-05	1.26299e-05	8.83339e-06	6.17035e-06	4.30556e-06	3.00059e-06	2.08754e-06	1.44869e-06	1.00167e-06	6.88849e-07	4.69923e-07	3.167e-07	2.09456e-07	1.34392e-07	8.18507e-08	4.50731e-08	1.93296e-08	8.72944e-09
60.1239	0.0001106	0.000108292	9.96166e-05	8.41969e-05	6.59756e-05	4.90627e-05	3.53755e-05	2.50914e-05	1.76521e-05	1.23695e-05	8.65041e-06	6.04224e-06	4.21607e-06	2.93819e-06	2.04412e-06	1.41856e-06	9.80833e-07	6.74519e-07	4.60147e-07	3.10111e-07	2.05099e-07	1.31597e-07	8.0148e-08	4.41355e-08	1.89275e-08	8.54784e-09
62.748	0.000110849	0.000108281	9.9075e-05	8.32755e-05	6.49776e-05	4.81902e-05	3.46935e-05	2.4588e-05	1.72911e-05	1.21141e-05	8.47101e-06	5.91666e-06	4.12836e-06	2.87704e-06	2.00156e-06	1.38902e-06	9.6041e-07	6.60474e-07	4.50566e-07	3.03654e-07	2.00828e-07	1.28856e-07	7.84792e-08	4.32165e-08	1.85334e-08	8.36986e-09
65.4848	0.000111072	0.000108237	9.8499e-05	8.23356e-05	6.39791e-05	4.7326e-05	3.40215e-05	2.40934e-05	1.69368e-05	1.18636e-05	8.29509e-06	5.79354e-06	4.04237e-06	2.81708e-06	1.95984e-06	1.36007e-06	9.4039e-07	6.46706e-07	4.41173e-07	2.97324e-07	1.96642e-07	1.2617e-07	7.68432e-08	4.23156e-08	1.8147e-08	8.19538e-09
68.339	0.000111264	0.000108158	9.78885e-05	8.13783e-05	6.29806e-05	4.64701e-05	3.33593e-05	2.36072e-05	1.65889e-05	1.16179e-05	8.12257e-06	5.67281e-06	3.95805e-06	2.7583e-06	1.91894e-06	1.33168e-06	9.2076e-07	6.33206e-07	4.31964e-07	2.91118e-07	1.92537e-07	1.23537e-07	7.52392e-08	4.14323e-08	1.77682e-08	8.02431e-09
71.3158	0.000111422	0.000108041	9.72436e-05	8.04044e-05	6.19827e-05	4.56226e-05	3.27069e-05	2.31293e-05	1.62474e-05	1.13767e-05	7.95333e-06	5.55439e-06	3.87536e-06	2.70065e-06	1.87882e-06	1.30384e-06	9.0151e-07	6.19968e-07	4.22933e-07	2.85031e-07	1.88512e-07	1.20954e-07	7.36662e-08	4.05661e-08	1.73967e-08	7.85655e-09
74.4204	0.00011154	0.000107883	9.65644e-05	7.94148e-05	6.09857e-05	4.47836e-05	3.20639e-05	2.26594e-05	1.5912e-05	1.11401e-05	7.78728e-06	5.43822e-06	3.79423e-06	2.64409e-06	1.83947e-06	1.27653e-06	8.82626e-07	6.06981e-07	4.14074e-07	2.79061e-07	1.84563e-07	1.1842e-07	7.21231e-08	3.97163e-08	1.70323e-08	7.69198e-09
77.6583	0.000111615	0.000107681	9.5851e-05	7.84104e-05	5.99901e-05	4.3953e-05	3.14301e-05	2.21974e-05	1.55826e-05	1.09078e-05	7.62431e-06	5.32422e-06	3.71463e-06	2.5886e-06	1.80086e-06	1.24973e-06	8.64097e-07	5.94239e-07	4.05381e-07	2.73202e-07	1.80688e-07	1.15934e-07	7.0609e-08	3.88826e-08	1.66748e-08	7.5305e-09
81.0352	0.000111642	0.000107434	9.51035e-05	7.73922e-05	5.89963e-05	4.31307e-05	3.08055e-05	2.1743e-05	1.5259e-05	1.06797e-05	7.46432e-06	5.21232e-06	3.6365e-06	2.53414e-06	1.76296e-06	1.22343e-06	8.45912e-07	5.81733e-07	3.9685e-07	2.67453e-07	1.76886e-07	1.13494e-07	6.9123e-08	3.80643e-08	1.63238e-08	7.37202e-09
84.5571	0.000111617	0.000107139	9.43222e-05	7.63609e-05	5.80049e-05	4.23169e-05	3.01899e-05	2.1296e-05	1.4941e-05	1.04556e-05	7.30722e-06	5.10245e-06	3.5598e-06	2.48066e-06	1.72576e-06	1.19761e-06	8.28059e-07	5.69455e-07	3.88474e-07	2.61808e-07	1.73153e-07	1.11099e-07	6.76642e-08	3.7261e-08	1.59793e-08	7.21644e-09
88.2301	0.000111536	0.000106793	9.3507e-05	7.53175e-05	5.70161e-05	4.15114e-05	2.95829e-05	2.08562e-05	1.46284e-05	1.02355e-05	7.15292e-06	4.99455e-06	3.48447e-06	2.42815e-06	1.68922e-06	1.17225e-06	8.10527e-07	5.57399e-07	3.80249e-07	2.56265e-07	1.69487e-07	1.08747e-07	6.62316e-08	3.64721e-08	1.5641e-08	7.06365e-09
92.0609	0.000111394	0.000106394	9.26583e-05	7.42626e-05	5.60303e-05	4.07142e-05	2.89845e-05	2.04234e-05	1.43211e-05	1.00192e-05	7.00132e-06	4.88855e-06	3.41047e-06	2.37657e-06	1.65333e-06	1.14735e-06	7.93306e-07	5.45555e-07	3.7217e-07	2.5082e-07	1.65885e-07	1.06436e-07	6.48244e-08	3.56971e-08	1.53087e-08	6.91357e-09
96.0561	0.000111188	0.000105939	9.1776e-05	7.31972e-05	5.50479e-05	3.99253e-05	2.83944e-05	1.99974e-05	1.40189e-05	9.80652e-06	6.85233e-06	4.78439e-06	3.33776e-06	2.32589e-06	1.61807e-06	1.12287e-06	7.76384e-07	5.33918e-07	3.64231e-07	2.4547e-07	1.62347e-07	1.04166e-07	6.34416e-08	3.49357e-08	1.49822e-08	6.7661e-09
100.223	0.000110915	0.000105427	9.08603e-05	7.21218e-05	5.40691e-05	3.91445e-05	2.78124e-05	1.95781e-05	1.37216e-05	9.59745e-06	6.70586e-06	4.682e-06	3.26629e-06	2.27607e-06	1.58341e-06	1.09882e-06	7.59752e-07	5.22481e-07	3.56429e-07	2.40212e-07	1.58869e-07	1.01935e-07	6.20826e-08	3.41873e-08	1.46612e-08	6.62116e-09
104.568	0.000110569	0.000104855	8.99114e-05	7.10371e-05	5.30942e-05	3.8372e-05	2.72385e-05	1.91651e-05	1.34291e-05	9.39183e-06	6.56185e-06	4.58133e-06	3.19602e-06	2.2271e-06	1.54934e-06	1.07517e-06	7.43401e-07	5.11236e-07	3.48758e-07	2.35042e-07	1.5545e-07	9.97408e-08	6.07465e-08	3.34516e-08	1.43457e-08	6.47866e-09
109.101	0.00011015	0.000104222	8.89292e-05	6.99438e-05	5.21234e-05	3.76074e-05	2.66723e-05	1.87585e-05	1.31413e-05	9.18956e-06	6.4202e-06	4.48233e-06	3.12692e-06	2.17893e-06	1.51583e-06	1.05192e-06	7.27321e-07	5.00178e-07	3.41214e-07	2.29958e-07	1.52088e-07	9.75834e-08	5.94326e-08	3.2728e-08	1.40354e-08	6.33853e-09
113.827	0.000109652	0.000103525	8.79138e-05	6.88422e-05	5.1157e-05	3.68509e-05	2.61137e-05	1.83578e-05	1.28579e-05	8.99051e-06	6.28083e-06	4.38493e-06	3.05894e-06	2.13155e-06	1.48286e-06	1.02904e-06	7.11504e-07	4.893e-07	3.33793e-07	2.24957e-07	1.4878e-07	9.54612e-08	5.814e-08	3.20162e-08	1.37301e-08	6.20068e-09
118.757	0.000109075	0.000102764	8.68653e-05	6.77328e-05	5.01949e-05	3.61021e-05	2.55625e-05	1.79631e-05	1.25789e-05	8.7946e-06	6.14368e-06	4.28909e-06	2.99205e-06	2.08493e-06	1.45043e-06	1.00653e-06	6.9594e-07	4.78597e-07	3.26492e-07	2.20036e-07	1.45526e-07	9.3373e-08	5.68682e-08	3.13159e-08	1.34298e-08	6.06504e-09
123.898	0.000108414	0.000101936	8.57837e-05	6.66159e-05	4.92373e-05	3.53611e-05	2.50185e-05	1.7574e-05	1.23042e-05	8.60171e-06	6.00867e-06	4.19474e-06	2.92621e-06	2.03904e-06	1.4185e-06	9.84374e-07	6.80621e-07	4.68062e-07	3.19305e-07	2.15192e-07	1.42322e-07	9.13177e-08	5.56165e-08	3.06266e-08	1.31342e-08	5.93154e-09
129.26	0.00010767	0.000101041	8.4669e-05	6.54918e-05	4.82842e-05	3.46275e-05	2.44815e-05	1.71905e-05	1.20335e-05	8.41174e-06	5.87573e-06	4.10185e-06	2.86138e-06	1.99386e-06	1.38707e-06	9.6256e-07	6.65538e-07	4.57689e-07	3.12229e-07	2.10424e-07	1.39168e-07	8.9294e-08	5.4384e-08	2.99479e-08	1.28431e-08	5.80009e-09
134.853	0.00010684	0.000100078	8.35212e-05	6.43606e-05	4.73355e-05	3.39013e-05	2.39512e-05	1.68123e-05	1.17667e-05	8.22458e-06	5.74476e-06	4.01035e-06	2.79753e-06	1.94936e-06	1.35611e-06	9.41074e-07	6.50681e-07	4.47473e-07	3.05259e-07	2.05727e-07	1.36062e-07	8.73008e-08	5.317e-08	2.92794e-08	1.25564e-08	5.67063e-09
140.685	0.000105922	9.90465e-05	8.23403e-05	6.32224e-05	4.6391e-05	3.31821e-05	2.34275e-05	1.64391e-05	1.15037e-05	8.04011e-06	5.61571e-06	3.92019e-06	2.73461e-06	1.90551e-06	1.3256e-06	9.19903e-07	6.36043e-07	4.37406e-07	2.98392e-07	2.01098e-07	1.33001e-07	8.53369e-08	5.19739e-08	2.86207e-08	1.2274e-08	5.54306e-09
